"","tree_ID","X","bloc","treatment","genus","species","year","height","diameter","notes","spp_num","treeid_num","aboveGroundWeight","agb25","agb23","agb24","increment25","increment24"
"114","Bepa_CoolS/CoolF_B3_R12_nitro",1422,3,"CoolS/CoolF_nitro","betula","betula_papyrifera",2025,76.2,7.6,"second trunk previous year measurement is wrong; it grew 2cm in 2025",2,162,12.46,13.9789042361657,7.13833622335908,8.70619350429676,5.2727107318689,1.56785728093768
"115","Bepa_CoolS/CoolF_B3_R13",1363,3,"CoolS/CoolF","betula","betula_papyrifera",2025,120.3,11.12,NA,2,103,27.25,26.8579713427327,17.9545897306727,19.9384712409291,6.91950010180361,1.98388151025644
"116","Bepa_CoolS/CoolF_B3_R13_nitro",1423,3,"CoolS/CoolF_nitro","betula","betula_papyrifera",2025,68.9,8.43,NA,2,163,16.85,14.7871939759932,11.9164325147697,12.7583506817605,2.02884329423274,0.841918166990785
"117","Bepa_CoolS/CoolF_B3_R14",1364,3,"CoolS/CoolF","betula","betula_papyrifera",2025,63.3,6.27,NA,2,104,11.23,10.2683273854159,4.63790027921388,5.7998146373085,4.46851274810738,1.16191435809462
"118","Bepa_CoolS/CoolF_B3_R14_nitro",1424,3,"CoolS/CoolF_nitro","betula","betula_papyrifera",2025,73.3,7.3,NA,2,164,8.71,13.0602243408783,9.60821245987315,10.7913231651882,2.26890117569007,1.18311070531506
"119","Bepa_CoolS/CoolF_B3_R15",1365,3,"CoolS/CoolF","betula","betula_papyrifera",2025,82.8,8.58,NA,2,105,17.43,16.5479170595791,11.8930920842366,13.1952837916152,3.35263326796389,1.30219170737863
"120","Bepa_CoolS/CoolF_B3_R15_nitro",1425,3,"CoolS/CoolF_nitro","betula","betula_papyrifera",2025,55.1,9.03,NA,2,165,12.35,14.0722743046223,9.30823899561726,10.4141727763847,3.65810152823759,1.10593378076742
"121","Bepa_CoolS/WarmF_B1_R1",1381,1,"CoolS/WarmF","betula","betula_papyrifera",2025,62.4,8.29,NA,2,121,12,13.7066716943485,8.0408836334434,10.3146621260215,3.39200956832693,2.27377849257815
"122","Bepa_CoolS/WarmF_B1_R2",1382,1,"CoolS/WarmF","betula","betula_papyrifera",2025,68.3,8.52,NA,2,122,11.33,14.7900082894069,8.15676987620385,10.4177358960154,4.3722723933915,2.26096601981154
"123","Bepa_CoolS/WarmF_B1_R3",1383,1,"CoolS/WarmF","betula","betula_papyrifera",2025,91.1,8.66,NA,2,123,14.49,17.573283746531,11.7678357960016,12.8961148088147,4.67716893771628,1.12827901281311
"124","Bepa_CoolS/WarmF_B1_R4",1384,1,"CoolS/WarmF","betula","betula_papyrifera",2025,109.1,10.49,NA,2,124,22.01,23.8674203744828,9.0395212515073,16.6801791607734,7.18724121370943,7.64065790926606
"125","Bepa_CoolS/WarmF_B1_R5",1385,1,"CoolS/WarmF","betula","betula_papyrifera",2025,87.3,7.37,NA,2,125,13.57,14.5090294516079,11.5489554136216,12.0981031049546,2.4109263466533,0.549147691333035
"126","Bepa_CoolS/WarmF_B2_R10",1390,2,"CoolS/WarmF","betula","betula_papyrifera",2025,86,9.47,NA,2,130,20.85,18.7848951264357,12.352929633979,13.7898888930701,4.99500623336558,1.43695925909111
"127","Bepa_CoolS/WarmF_B2_R6",1386,2,"CoolS/WarmF","betula","betula_papyrifera",2025,75,12.18,NA,2,126,26.03,22.9347276406349,16.5599078353926,19.5786288557666,3.35609878486824,3.01872102037406
"128","Bepa_CoolS/WarmF_B2_R7",1387,2,"CoolS/WarmF","betula","betula_papyrifera",2025,81.4,10.93,NA,2,127,21.22,21.3065012208566,12.8064375292872,16.3418769292485,4.96462429160815,3.53543939996127
"129","Bepa_CoolS/WarmF_B2_R8",1388,2,"CoolS/WarmF","betula","betula_papyrifera",2025,90.8,9.91,NA,2,128,18.05,20.3052435706264,14.3842786998779,15.6384571541969,4.66678641642958,1.25417845431896
"130","Bepa_CoolS/WarmF_B2_R9",1389,2,"CoolS/WarmF","betula","betula_papyrifera",2025,110.1,13.66,NA,2,129,28.99,31.7965539840473,19.5634928139804,24.9175848298357,6.87896915421154,5.35409201585533
"131","Bepa_CoolS/WarmF_B3_R11",1391,3,"CoolS/WarmF","betula","betula_papyrifera",2025,86.9,9.55,NA,2,131,23.8,19.1216473134621,13.0581199108254,15.3982868083885,3.72336050507358,2.34016689756306
"132","Bepa_CoolS/WarmF_B3_R12",1392,3,"CoolS/WarmF","betula","betula_papyrifera",2025,91.7,9.51,NA,2,132,21.79,19.5252605880574,14.9396536646167,16.5056021320718,3.01965845598564,1.56594846745511
"133","Bepa_CoolS/WarmF_B3_R13",1393,3,"CoolS/WarmF","betula","betula_papyrifera",2025,78.1,9.26,NA,2,133,16.01,17.4397954580207,11.5283354169408,13.3106381173598,4.12915734066089,1.78230270041907
"134","Bepa_CoolS/WarmF_B3_R14",1394,3,"CoolS/WarmF","betula","betula_papyrifera",2025,74.2,9.2,NA,2,134,13.14,16.9219744343182,10.410146010154,14.1668042612215,2.75517017309669,3.75665825106756
"135","Bepa_CoolS/WarmF_B3_R15",1395,3,"CoolS/WarmF","betula","betula_papyrifera",2025,72.8,7.16,NA,2,135,10.73,12.8504894772385,6.21963158938405,8.30261108854666,4.54787838869185,2.08297949916262
"136","Bepa_WarmS/CoolF_B1_R1",1366,1,"WarmS/CoolF","betula","betula_papyrifera",2025,120.8,12.17,NA,2,106,20.42,29.5697384791417,11.8531002748995,19.4964734056202,10.0732650735215,7.64337313072069
"137","Bepa_WarmS/CoolF_B1_R2",1367,1,"WarmS/CoolF","betula","betula_papyrifera",2025,74.4,7.95,NA,2,107,10.89,14.4414028685184,5.3696262114607,8.30014951635553,6.14125335216287,2.93052330489483
"138","Bepa_WarmS/CoolF_B1_R3",1368,1,"WarmS/CoolF","betula","betula_papyrifera",2025,99,11.08,NA,2,108,22.02,24.0713844612101,10.9596600779356,15.3966950258467,8.67468943536344,4.43703494791104
"139","Bepa_WarmS/CoolF_B1_R4",1369,1,"WarmS/CoolF","betula","betula_papyrifera",2025,58.5,7.7,"apical shoot snapped off",2,109,22.04,12.2247685386258,12.0039215405664,14.1895823678913,-1.96481382926554,2.18566082732488
"140","Bepa_WarmS/CoolF_B1_R5",1370,1,"WarmS/CoolF","betula","betula_papyrifera",2025,57.6,9.09,NA,2,110,10.85,14.4365255765245,6.81250003665781,9.77631561031198,4.66020996621257,2.96381557365417
"141","Bepa_WarmS/CoolF_B2_R10",1375,2,"WarmS/CoolF","betula","betula_papyrifera",2025,122.9,12.25,NA,2,115,30.71,29.962608514062,10.9951085992982,12.4932965847836,17.4693119292783,1.49818798548541
"142","Bepa_WarmS/CoolF_B2_R6",1371,2,"WarmS/CoolF","betula","betula_papyrifera",2025,126.9,10.77,NA,2,111,29.59,26.6537597706483,15.9867176921515,21.3136048634058,5.34015490724243,5.32688717125436
"143","Bepa_WarmS/CoolF_B2_R7",1372,2,"WarmS/CoolF","betula","betula_papyrifera",2025,105.3,13.08,NA,2,112,28.61,29.6162739758519,19.3917499054884,19.0225639674023,10.5937100084496,-0.369185938086108
"144","Bepa_WarmS/CoolF_B2_R8",1373,2,"WarmS/CoolF","betula","betula_papyrifera",2025,97.1,8.53,NA,2,113,12.24,17.9027384128478,10.2016953596219,12.0441334029391,5.85860500990867,1.84243804331721
"145","Bepa_WarmS/CoolF_B2_R9",1374,2,"WarmS/CoolF","betula","betula_papyrifera",2025,85,9.03,NA,2,114,10.38,17.8275842862228,7.85492863335095,10.6023721712396,7.2252121149832,2.74744353788868
"146","Bepa_WarmS/CoolF_B3_R11",1376,3,"WarmS/CoolF","betula","betula_papyrifera",2025,68.8,8.13,NA,2,116,9.07,14.1902520821455,8.78134580824936,10.4234137685162,3.76683831362935,1.64206796026679
"147","Bepa_WarmS/CoolF_B3_R12",1377,3,"WarmS/CoolF","betula","betula_papyrifera",2025,64.2,9.98,NA,2,117,14.79,16.9994316335246,10.8413414335401,12.8794396200619,4.1199920134627,2.03809818652171
"148","Bepa_WarmS/CoolF_B3_R13",1378,3,"WarmS/CoolF","betula","betula_papyrifera",2025,87.6,9.68,"there are 2 trunks; might have missed measurement last year",2,118,20.72,19.5201633703435,9.65331659092103,13.3519442397526,6.1682191305908,3.69862764883162
"149","Bepa_WarmS/CoolF_B3_R14",1379,3,"WarmS/CoolF","betula","betula_papyrifera",2025,102.5,12.37,NA,2,119,26.72,27.5545243414133,16.0819816678008,21.0544903329647,6.50003400844854,4.97250866516394
"150","Bepa_WarmS/CoolF_B3_R15",1380,3,"WarmS/CoolF","betula","betula_papyrifera",2025,87.4,9.2,NA,2,120,15.68,18.3230448172541,8.91226345333475,12.7157102200755,5.60733459717863,3.80344676674073
"151","Bepa_WarmS/WarmF_B1_R1",1396,1,"WarmS/WarmF","betula","betula_papyrifera",2025,83.6,9.81,NA,2,136,14.26,19.2200500029617,11.9469125512066,14.4636629299978,4.75638707296391,2.51675037879123
"152","Bepa_WarmS/WarmF_B1_R1_nitro",1426,1,"WarmS/WarmF_nitro","betula","betula_papyrifera",2025,108.4,10.19,NA,2,166,25.5,23.0328573087446,14.2078209118592,19.21546472246,3.81739258628458,5.00764381060087
"153","Bepa_WarmS/WarmF_B1_R2",1397,1,"WarmS/WarmF","betula","betula_papyrifera",2025,64.2,5.63,NA,2,137,9.85,9.14244548045829,3.86874823647736,5.96997082961178,3.1724746508465,2.10122259313442
"154","Bepa_WarmS/WarmF_B1_R2_nitro",1427,1,"WarmS/WarmF_nitro","betula","betula_papyrifera",2025,63.5,7.73,NA,2,167,9.95,12.8604018122218,8.11171719692641,9.65783499235138,3.20256681987042,1.54611779542497
"155","Bepa_WarmS/WarmF_B1_R3",1398,1,"WarmS/WarmF","betula","betula_papyrifera",2025,88.2,10.24,NA,2,138,15.71,20.7020063321493,9.19125693619087,12.8020991943794,7.8999071377699,3.61084225818858
"156","Bepa_WarmS/WarmF_B1_R3_nitro",1428,1,"WarmS/WarmF_nitro","betula","betula_papyrifera",2025,130.1,11.57,NA,2,168,46.67,29.1474386208132,20.369209789762,19.0720699817822,10.0753686390311,-1.29713980797979
"157","Bepa_WarmS/WarmF_B1_R4",1399,1,"WarmS/WarmF","betula","betula_papyrifera",2025,107.1,11.13,NA,2,139,32.49,25.198703238683,16.7717997520495,20.6061100077673,4.59259323091572,3.83431025571786
"158","Bepa_WarmS/WarmF_B1_R4_nitro",1429,1,"WarmS/WarmF_nitro","betula","betula_papyrifera",2025,84.5,9.15,NA,2,169,10.8,17.9272368121653,10.1248206827151,10.1877947406862,7.73944207147911,0.0629740579710933
"159","Bepa_WarmS/WarmF_B1_R5",1400,1,"WarmS/WarmF","betula","betula_papyrifera",2025,108.9,12.72,NA,2,140,33.08,29.3933433115271,17.5319698362342,23.0385040389307,6.35483927259635,5.50653420269652
"160","Bepa_WarmS/WarmF_B1_R5_nitro",1430,1,"WarmS/WarmF_nitro","betula","betula_papyrifera",2025,78.6,11.27,NA,2,170,18.74,21.5910379346132,15.1749668443952,18.0077279356164,3.58330999899675,2.83276109122126
"161","Bepa_WarmS/WarmF_B2_R10",1405,2,"WarmS/WarmF","betula","betula_papyrifera",2025,68,11.55,NA,2,145,16,20.4917049947759,14.7588559424116,18.5643070714714,1.92739792330453,3.80545112905979
"162","Bepa_WarmS/WarmF_B2_R10_nitro",1435,2,"WarmS/WarmF_nitro","betula","betula_papyrifera",2025,97.4,11.13,NA,2,175,17.06,23.9111144257682,13.1708370317343,18.4365434091927,5.47457101657545,5.26570637745847
"163","Bepa_WarmS/WarmF_B2_R6",1401,2,"WarmS/WarmF","betula","betula_papyrifera",2025,69.7,9.42,NA,2,141,15.44,16.7005225582207,9.32482528888925,11.9532489444887,4.74727361373201,2.62842365559946
"164","Bepa_WarmS/WarmF_B2_R6_nitro",1431,2,"WarmS/WarmF_nitro","betula","betula_papyrifera",2025,55.4,5.49,NA,2,171,9.96,8.27764220683248,6.72631086302008,7.36132963947787,0.916312567354614,0.635018776457784
"165","Bepa_WarmS/WarmF_B2_R7",1402,2,"WarmS/WarmF","betula","betula_papyrifera",2025,91.4,9.21,NA,2,142,16.73,18.928788121284,8.90107920545849,13.2589385224902,5.66984959879381,4.35785931703169
"166","Bepa_WarmS/WarmF_B2_R7_nitro",1432,2,"WarmS/WarmF_nitro","betula","betula_papyrifera",2025,124.9,9.32,NA,2,172,22.69,22.4985173168845,16.0516177125724,16.7348676766656,5.76364964021894,0.683249964093172
"167","Bepa_WarmS/WarmF_B2_R8",1403,2,"WarmS/WarmF","betula","betula_papyrifera",2025,132.4,12.78,NA,2,143,30.58,32.6877972990685,19.2678941879924,20.6178815791406,12.0699157199278,1.34998739114824
"168","Bepa_WarmS/WarmF_B2_R8_nitro",1433,2,"WarmS/WarmF_nitro","betula","betula_papyrifera",2025,60.2,6.6,NA,2,173,10.23,10.4769533188712,9.76631047252171,9.36438260502239,1.11257071384885,-0.401927867499317
"169","Bepa_WarmS/WarmF_B2_R9",1404,2,"WarmS/WarmF","betula","betula_papyrifera",2025,159.2,13.08,NA,2,144,35.95,37.0101740457699,13.9976580610092,21.6714194585066,15.3387545872633,7.67376139749746
"170","Bepa_WarmS/WarmF_B2_R9_nitro",1434,2,"WarmS/WarmF_nitro","betula","betula_papyrifera",2025,104.3,13.14,NA,2,174,34.12,29.7102982738118,21.502824816748,26.6380602719082,3.07223800190362,5.1352354551602
"171","Bepa_WarmS/WarmF_B3_R11",1406,3,"WarmS/WarmF","betula","betula_papyrifera",2025,151.1,12.81,NA,2,146,43.62,35.2578912208781,23.5884983255729,28.797321683874,6.46056953700409,5.20882335830111
"172","Bepa_WarmS/WarmF_B3_R11_nitro",1436,3,"WarmS/WarmF_nitro","betula","betula_papyrifera",2025,96.8,7.21,NA,2,176,10.31,14.9271096184113,5.23061312348816,7.14625479657453,7.78085482183673,1.91564167308638
"173","Bepa_WarmS/WarmF_B3_R12",1407,3,"WarmS/WarmF","betula","betula_papyrifera",2025,66,7.46,NA,2,147,9.76,12.6554374981357,8.94415224565325,11.5648730065828,1.09056449155288,2.62072076092955
"174","Bepa_WarmS/WarmF_B3_R12_nitro",1437,3,"WarmS/WarmF_nitro","betula","betula_papyrifera",2025,75.9,8.8,NA,2,177,11.92,16.2936031426026,7.83937495958439,12.0122857604419,4.28131738216076,4.17291080085748
"175","Bepa_WarmS/WarmF_B3_R13",1408,3,"WarmS/WarmF","betula","betula_papyrifera",2025,129,12.04,NA,2,148,33.47,30.3143028173619,15.8293643456047,20.1458701995098,10.1684326178521,4.31650585390511
"176","Bepa_WarmS/WarmF_B3_R13_nitro",1438,3,"WarmS/WarmF_nitro","betula","betula_papyrifera",2025,98.7,11.69,NA,2,178,21.1,25.4704900620064,17.9605474933136,22.2318656781853,3.23862438382103,4.27131818487175
"177","Bepa_WarmS/WarmF_B3_R14",1409,3,"WarmS/WarmF","betula","betula_papyrifera",2025,109.6,7.22,NA,2,149,33.18,16.0659255981164,9.36766578639173,13.3142247827463,2.75170081537011,3.94655899635454
"178","Bepa_WarmS/WarmF_B3_R14_nitro",1439,3,"WarmS/WarmF_nitro","betula","betula_papyrifera",2025,83.1,8.51,NA,2,179,16.85,16.3940669111822,7.99616364284163,12.2702342163862,4.12383269479601,4.27407057354454
"179","Bepa_WarmS/WarmF_B3_R15",1410,3,"WarmS/WarmF","betula","betula_papyrifera",2025,77.3,10.05,NA,2,150,14.26,18.9512163587788,12.3303982257147,14.8084097111005,4.14280664767835,2.47801148538572
"180","Bepa_WarmS/WarmF_B3_R15_nitro",1440,3,"WarmS/WarmF_nitro","betula","betula_papyrifera",2025,78.7,6.82,NA,2,180,9.41,12.5522736239863,5.93928158943163,7.36469255805225,5.18758106593409,1.42541096862062
"181","Pist_CoolS/CoolF_B1_R1",1441,1,"CoolS/CoolF","pinus","pinus_strobus",2025,69.6,16.98,NA,3,181,59.53,45.3810265687379,8.5911529829517,24.3068248645389,21.074201704199,15.7156718815872
"182","Pist_CoolS/CoolF_B1_R1_nitro",1501,1,"CoolS/CoolF_nitro","pinus","pinus_strobus",2025,41.8,11.13,NA,3,241,21.71,20.126674321513,5.48882412637753,8.97136854979281,11.1553057717202,3.48254442341528
"183","Pist_CoolS/CoolF_B1_R2",1442,1,"CoolS/CoolF","pinus","pinus_strobus",2025,67,14.13,NA,3,182,40.6,35.5782870471052,5.69791536006823,16.7785531066193,18.7997339404859,11.0806377465511
"184","Pist_CoolS/CoolF_B1_R2_nitro",1502,1,"CoolS/CoolF_nitro","pinus","pinus_strobus",2025,62,12.07,NA,3,242,24.34,28.0008499541197,6.57511552016884,13.5012126591351,14.4996372949846,6.92609713896629
"185","Pist_CoolS/CoolF_B1_R3",1443,1,"CoolS/CoolF","pinus","pinus_strobus",2025,43.1,11.54,NA,3,183,19.58,21.3793165282626,5.39364010983763,9.59298954346878,11.7863269847939,4.19934943363115
"186","Pist_CoolS/CoolF_B1_R3_nitro",1503,1,"CoolS/CoolF_nitro","pinus","pinus_strobus",2025,60.8,14.96,NA,3,243,36.73,35.910292471068,6.1786488145737,11.9691629099879,23.9411295610802,5.79051409541417
"187","Pist_CoolS/CoolF_B1_R4",1444,1,"CoolS/CoolF","pinus","pinus_strobus",2025,21.9,6.82,NA,3,184,6.74,7.58059674567301,2.64951691093158,4.30603939892918,3.27455734674383,1.65652248799761
"188","Pist_CoolS/CoolF_B1_R4_nitro",1504,1,"CoolS/CoolF_nitro","pinus","pinus_strobus",2025,41.5,10.03,NA,3,244,16.94,17.7035715265079,6.80185659413353,7.94666216636207,9.75690936014579,1.14480557222854
"189","Pist_CoolS/CoolF_B1_R5",1445,1,"CoolS/CoolF","pinus","pinus_strobus",2025,58.9,14.5,NA,3,185,34.5,33.9576804280027,5.92126450517215,21.105929390379,12.8517510376237,15.1846648852068
"190","Pist_CoolS/CoolF_B1_R5_nitro",1505,1,"CoolS/CoolF_nitro","pinus","pinus_strobus",2025,42.8,9.76,NA,3,245,16.9,17.420602634193,6.43345288612335,10.2729839003344,7.14761873385863,3.83953101421103
"191","Pist_CoolS/CoolF_B2_R10",1450,2,"CoolS/CoolF","pinus","pinus_strobus",2025,49.4,14.74,NA,3,190,38.44,31.1663973169481,5.18837295635947,13.0017050303962,18.1646922865519,7.81333207403678
"192","Pist_CoolS/CoolF_B2_R10_nitro",1510,2,"CoolS/CoolF_nitro","pinus","pinus_strobus",2025,29.7,8.18,NA,3,250,8.91,11.272647476477,6.24276488041989,8.39425236050119,2.87839511597582,2.1514874800813
"193","Pist_CoolS/CoolF_B2_R6",1446,2,"CoolS/CoolF","pinus","pinus_strobus",2025,48.6,9.78,NA,3,186,14.73,18.8323097084193,6.05564625903059,9.63393469096809,9.19837501745117,3.5782884319375
"194","Pist_CoolS/CoolF_B2_R6_nitro",1506,2,"CoolS/CoolF_nitro","pinus","pinus_strobus",2025,47.1,11.07,NA,3,246,19.6,21.4408079334091,8.01708794846701,15.8837356466554,5.55707228675376,7.86664769818835
"195","Pist_CoolS/CoolF_B2_R7",1447,2,"CoolS/CoolF","pinus","pinus_strobus",2025,35.1,9.14,NA,3,187,12.31,14.2898630902466,5.16970525475675,9.7815756393727,4.5082874508739,4.61187038461595
"196","Pist_CoolS/CoolF_B2_R7_nitro",1507,2,"CoolS/CoolF_nitro","pinus","pinus_strobus",2025,59.2,15.94,NA,3,247,38.34,38.1188646861507,8.11849993966002,19.7730879454715,18.3457767406792,11.6545880058115
"197","Pist_CoolS/CoolF_B2_R8",1448,2,"CoolS/CoolF","pinus","pinus_strobus",2025,44,12.47,NA,3,188,23.5,23.7136040638354,7.47241808520335,13.827338126042,9.88626593779334,6.3549200408387
"198","Pist_CoolS/CoolF_B2_R8_nitro",1508,2,"CoolS/CoolF_nitro","pinus","pinus_strobus",2025,35.7,10.6,NA,3,248,12.93,17.222660966898,4.90828997927473,10.3660035904356,6.85665737646237,5.45771361116087
"199","Pist_CoolS/CoolF_B2_R9",1449,2,"CoolS/CoolF","pinus","pinus_strobus",2025,53.1,13.3,NA,3,189,23.66,28.7458907400293,6.46283031289828,17.4606068483459,11.2852838916835,10.9977765354476
"200","Pist_CoolS/CoolF_B2_R9_nitro",1509,2,"CoolS/CoolF_nitro","pinus","pinus_strobus",2025,68.9,21.72,NA,3,249,52.86,60.6043678469299,7.65846289232216,17.6312896250919,42.973078221838,9.97282673276975
"201","Pist_CoolS/CoolF_B3_R11",1451,3,"CoolS/CoolF","pinus","pinus_strobus",2025,48.6,13.16,NA,3,191,22.52,26.9396255033829,5.65582569563732,15.246101712151,11.6935237912319,9.59027601651369
"202","Pist_CoolS/CoolF_B3_R11_nitro",1511,3,"CoolS/CoolF_nitro","pinus","pinus_strobus",2025,34,9.33,NA,3,251,11,14.3491260401918,5.06678714385125,8.25114410049312,6.09798193969865,3.18435695664186
"203","Pist_CoolS/CoolF_B3_R12",1452,3,"CoolS/CoolF","pinus","pinus_strobus",2025,42.1,12.92,NA,3,192,19.85,24.0890816525536,4.52673173757424,12.1281710897926,11.9609105627611,7.60143935221833
"204","Pist_CoolS/CoolF_B3_R12_nitro",1512,3,"CoolS/CoolF_nitro","pinus","pinus_strobus",2025,80.3,18.24,NA,3,252,39.56,53.9965796967448,5.62196472111343,16.9611676349503,37.0354120617945,11.3392029138368
"205","Pist_CoolS/CoolF_B3_R13",1453,3,"CoolS/CoolF","pinus","pinus_strobus",2025,45.2,13.46,NA,3,193,30.22,26.4086825370619,6.11206568854961,12.4525628243777,13.9561197126842,6.34049713582809
"206","Pist_CoolS/CoolF_B3_R13_nitro",1513,3,"CoolS/CoolF_nitro","pinus","pinus_strobus",2025,45.4,11.68,NA,3,253,23.19,22.4181541059558,5.01327497209617,14.1243845823044,8.29376952365139,9.1111096102082
"207","Pist_CoolS/CoolF_B3_R14",1454,3,"CoolS/CoolF","pinus","pinus_strobus",2025,17.1,7.36,NA,3,194,7.96,7.1201956254748,3.66646248575015,5.41726920667174,1.70292641880306,1.75080672092159
"208","Pist_CoolS/CoolF_B3_R14_nitro",1514,3,"CoolS/CoolF_nitro","pinus","pinus_strobus",2025,33.6,10.09,NA,3,254,10.79,15.7576105026987,7.04352856652425,11.594843266642,4.16276723605672,4.55131470011777
"209","Pist_CoolS/CoolF_B3_R15",1455,3,"CoolS/CoolF","pinus","pinus_strobus",2025,58.3,14.52,NA,3,195,24.36,33.7192966298098,8.43402677138942,20.5773366499038,13.141959979906,12.1433098785144
"210","Pist_CoolS/CoolF_B3_R15_nitro",1515,3,"CoolS/CoolF_nitro","pinus","pinus_strobus",2025,36.3,13.13,NA,3,255,14.19,22.54557196368,6.7038412795047,13.5006350460239,9.04493691765613,6.79679376651916
"211","Pist_CoolS/WarmF_B1_R1",1471,1,"CoolS/WarmF","pinus","pinus_strobus",2025,50.7,12.46,NA,3,211,24.32,25.8474721442953,6.93056734144287,12.5439731576417,13.3034989866536,5.61340581619887
"212","Pist_CoolS/WarmF_B1_R2",1472,1,"CoolS/WarmF","pinus","pinus_strobus",2025,31.8,7.9,NA,3,212,10.3,11.3156174638501,5.97841242826088,8.71641346381793,2.59920400003222,2.73800103555705
"213","Pist_CoolS/WarmF_B1_R3",1473,1,"CoolS/WarmF","pinus","pinus_strobus",2025,33,11.98,NA,3,213,24.25,19.1034741924929,5.13137577900206,11.4694257513444,7.63404844114848,6.33804997234234
"214","Pist_CoolS/WarmF_B1_R4",1474,1,"CoolS/WarmF","pinus","pinus_strobus",2025,34.9,9.47,NA,3,214,17.16,14.9167525483666,5.4212745540443,9.32475195900024,5.59200058936633,3.90347740495594
"215","Pist_CoolS/WarmF_B1_R5",1475,1,"CoolS/WarmF","pinus","pinus_strobus",2025,43.1,10.39,NA,3,215,15.64,18.8805361340358,4.65819319331547,13.799058632694,5.08147750134181,9.1408654393785
"216","Pist_CoolS/WarmF_B2_R10",1480,2,"CoolS/WarmF","pinus","pinus_strobus",2025,67.9,14.6,NA,3,220,42.43,37.2464351862989,6.53427117740259,14.8331466598507,22.4132885264481,8.29887548244814
"217","Pist_CoolS/WarmF_B2_R6",1476,2,"CoolS/WarmF","pinus","pinus_strobus",2025,22.1,7.95,NA,3,216,7.43,9.20555346730303,5.67675625342246,7.42199900784202,1.78355445946101,1.74524275441956
"218","Pist_CoolS/WarmF_B2_R7",1477,2,"CoolS/WarmF","pinus","pinus_strobus",2025,64.8,13.92,NA,3,217,38.09,34.2169675145248,6.720624229047,11.0736151751555,23.1433523393694,4.35299094610845
"219","Pist_CoolS/WarmF_B2_R8",1478,2,"CoolS/WarmF","pinus","pinus_strobus",2025,36.2,10.8,NA,3,218,18.51,17.8125572484119,4.17318767743196,7.22269817209485,10.5898590763171,3.04951049466289
"220","Pist_CoolS/WarmF_B2_R9",1479,2,"CoolS/WarmF","pinus","pinus_strobus",2025,66.1,15.54,NA,3,219,73.84,39.5464165433003,7.4619929645884,15.4485365482299,24.0978799950704,7.98654358364151
"221","Pist_CoolS/WarmF_B3_R11",1481,3,"CoolS/WarmF","pinus","pinus_strobus",2025,33,10.26,NA,3,221,14.45,15.7672341111795,6.61548237670379,13.5569395435426,2.21029456763683,6.94145716683884
"222","Pist_CoolS/WarmF_B3_R12",1482,3,"CoolS/WarmF","pinus","pinus_strobus",2025,48.5,13.08,NA,3,222,22.89,26.7067284379028,7.74631047541819,13.4942034288798,13.212525009023,5.7478929534616
"223","Pist_CoolS/WarmF_B3_R13",1483,3,"CoolS/WarmF","pinus","pinus_strobus",2025,44.9,11.97,NA,3,223,26.16,22.9208110521676,6.9056927574169,10.114192076366,12.8066189758016,3.20849931894911
"224","Pist_CoolS/WarmF_B3_R14",1484,3,"CoolS/WarmF","pinus","pinus_strobus",2025,56.6,15.33,NA,3,224,34.84,35.4662211966733,5.98951219027307,12.8341153071773,22.6321058894961,6.8446031169042
"225","Pist_CoolS/WarmF_B3_R15",1485,3,"CoolS/WarmF","pinus","pinus_strobus",2025,23.4,8.29,NA,3,225,7.27,9.95087069746667,5.67469485832169,7.77994670170281,2.17092399576386,2.10525184338112
"226","Pist_WarmS/CoolF_B1_R1",1456,1,"WarmS/CoolF","pinus","pinus_strobus",2025,38.3,10.03,NA,3,196,13.79,16.8385704830423,6.40243552759038,12.0905522895813,4.74801819346106,5.68811676199091
"227","Pist_WarmS/CoolF_B1_R2",1457,1,"WarmS/CoolF","pinus","pinus_strobus",2025,38.6,10.98,"current year shoot died after summer drought; height still measured and half of the tree is dead",3,197,16.67,18.7533831039057,5.26627439907884,14.019528785167,4.73385431873878,8.75325438608812
"228","Pist_WarmS/CoolF_B1_R3",1458,1,"WarmS/CoolF","pinus","pinus_strobus",2025,60.9,17.06,NA,3,198,36.82,42.0923057238209,6.91778624338469,17.6480134811494,24.4442922426715,10.7302272377647
"229","Pist_WarmS/CoolF_B1_R4",1459,1,"WarmS/CoolF","pinus","pinus_strobus",2025,28.7,9.48,NA,3,199,11.29,13.2086416357261,5.55078512127727,8.8371232918985,4.37151834382762,3.28633817062123
"230","Pist_WarmS/CoolF_B1_R5",1460,1,"WarmS/CoolF","pinus","pinus_strobus",2025,29.6,8.09,NA,3,200,8.39,11.196599230987,5.40837339273567,7.46209182398339,3.73450740700357,2.05371843124772
"231","Pist_WarmS/CoolF_B2_R10",1465,2,"WarmS/CoolF","pinus","pinus_strobus",2025,49.9,12.68,NA,3,205,20.76,26.1496383698836,5.97594771391586,19.8403187472505,6.30931962263315,13.8643710333346
"232","Pist_WarmS/CoolF_B2_R6",1461,2,"WarmS/CoolF","pinus","pinus_strobus",2025,70.6,14.44,NA,3,201,44.96,37.6516032705303,6.59934694647646,15.3280906348819,22.3235126356483,8.72874368840549
"233","Pist_WarmS/CoolF_B2_R7",1462,2,"WarmS/CoolF","pinus","pinus_strobus",2025,39.3,11,NA,3,202,14.26,18.998529528081,6.28859251133568,13.5757945265199,5.42273500156115,7.28720201518419
